FILENAME,ModalName,Name_Agreement_Total,Name_Agreement_Responders,DKO,DKN,Category,Familiarity_Mean,Visual_Complexity_Mean,Objective_Agreement_Mean,Viewpoint_Mean,Manipulability_Mean,H-value
toothpastetube,toothpaste,0.538461538,0.567567568,0,0.05,Skincare & bathroom item,3.894736842,2.657894737,4.03125,3.5,3.303030303,2.402742383
toothpick02,toothpick,0.666666667,0.8125,0.1,0.05,Kitchen & utensil,3.916666667,1.432432432,4.181818182,3.848484848,3.939393939,1.118392729
tortilla,tortilla,0.230769231,0.3,0.15,0.08,Food,3.971428571,2.25,3.741935484,3.677419355,1.870967742,2.713106011
tortillachip,tortilla chip,0.380952381,0.380952381,0,0,Food,4.714285714,2.071428571,,,2.5,2.769961102
tortoise01,turtle,0.761904762,0.761904762,0,0,Reptile,4.261904762,3.261904762,3.875,4.09375,2.264705882,0.90352397
totempole,Totem Pole,0.666666667,0.736842105,0,0.05,Decoration & gift accessory,4.12195122,3.292682927,3.9375,3.8125,1.411764706,1.135890085
toucan,Toucan,0.595238095,0.757575758,0,0.12,Bird,3.975609756,3.170731707,4.125,3.78125,1.617647059,1.261021627
towel01,towel,0.342105263,0.342105263,0,0,Kitchen & utensil,4.342105263,2.128205128,3.939393939,3.090909091,2.242424242,2.807535229
towel04a,towel,0.333333333,0.333333333,0,0,Skincare & bathroom item,4.461538462,2.236842105,3.9375,3.225806452,2.612903226,2.377487213
towelrack,Towel rack,0.404761905,0.472222222,0,0.12,Skincare & bathroom item,4.476190476,1.642857143,,,2.558823529,2.753351576
tower,Tower,0.523809524,0.578947368,0.05,0.02,Building infrastructure,3.707317073,2.756097561,3.3125,3.78125,1.676470588,2.488391116
townsquarepostclock,clock,0.428571429,0.45,0,0.05,Building infrastructure,3.833333333,2.523809524,,,2.029411765,2.203877137
toyanimal01,toy chicken,0.282051282,0.297297297,0.03,0,Gamestoy & entertainment,3.333333333,2.444444444,3.212121212,3.545454545,1.545454545,3.00503383
toyanimal02,toy cow,0.552631579,0.552631579,0,0,Gamestoy & entertainment,3.282051282,2.526315789,3.333333333,3.393939394,1.484848485,2.106925372
toyanimal03,toy elephant,0.538461538,0.567567568,0.03,0.03,Gamestoy & entertainment,3.342105263,2.815789474,3.212121212,3.878787879,1.424242424,1.871621182
toyanimal04,toy sheep,0.461538462,0.473684211,0,0.03,Gamestoy & entertainment,3.526315789,2.763157895,3.4375,3.818181818,1.606060606,2.200882619
toyanimal05,toy horse,0.761904762,0.8,0.02,0.02,Gamestoy & entertainment,3.952380952,2.047619048,2.375,3.34375,1.735294118,1.121928095
toycar04,car,0.615384615,0.615384615,0,0,Vehicle,4.051282051,3.025641026,3.818181818,3.28125,3.757575758,2.358249753
toydinosaur,toy dinosaur,0.538461538,0.552631579,0,0,Gamestoy & entertainment,3.435897436,3.076923077,4.375,4.25,1.870967742,1.821273978
toyfiretruck,toy truck,0.5,0.525,0,0.05,Gamestoy & entertainment,4.357142857,1.952380952,,,2.117647059,2.066607237
toyhardhat,hard hat,0.368421053,0.378378378,0,0.03,Hand labour tool & accessory,3.487179487,2.153846154,3.566666667,3.766666667,2.464285714,3.238842301
toyhockeystick01,hockey stick,0.282051282,0.44,0.13,0.21,Outdoor activity & sport item,2.882352941,2.264705882,2.741935484,2.741935484,3.870967742,2.771510777
toynutcracker,nutcracker,0.595238095,0.657894737,0,0.1,Decoration & gift accessory,3.829268293,2.87804878,3.34375,2.90625,1.878787879,1.762113494
toyshape,toy star,0.131578947,0.178571429,0.16,0.11,Gamestoy & entertainment,2.971428571,1.742857143,2.777777778,3.148148148,1.285714286,3.821296334
toysoldier01b,Toy soldier,0.666666667,0.717948718,0,0.05,Gamestoy & entertainment,4.30952381,2.119047619,3.78125,2.78125,2.147058824,1.782685865
toytank,toy tank,0.487179487,0.5,0,0,Gamestoy & entertainment,3.105263158,2.789473684,4.363636364,3.59375,1.612903226,1.984411943
toytanktruck,toy truck,0.666666667,0.666666667,0,0,Vehicle,4.333333333,1.976190476,3.0625,2.90625,2,1.883726344
toytractor01b,toy truck,0.256410256,0.256410256,0,0,Gamestoy & entertainment,3.769230769,3.102564103,2.939393939,3.090909091,2.03030303,3.112862323
toyxylophone,xylophone,0.41025641,0.5,0,0.1,Gamestoy & entertainment,3.526315789,2.736842105,3.28125,3.6875,3.09375,4.608458593
tractor,tractor,0.333333333,0.378378378,0,0.05,Vehicle,3.976190476,3.380952381,,,2.352941176,2.795859611
trafficlight,Traffic light,0.547619048,0.56097561,0,0.02,Building infrastructure,4.738095238,2.095238095,3.15625,3.125,2.647058824,1.608641925
trailer,Trailer,0.5,0.617647059,0.02,0.12,Vehicle,3.804878049,2.317073171,,,1.794117647,2.198090315
trailerhitchball,Trailer hitch,0.214285714,0.473684211,0.31,0.24,Building material,3.342105263,2.128205128,,,2.166666667,2.641120934
trampoline,trampoline,0.928571429,0.928571429,0,0,Outdoor activity & sport item,4.404761905,1.976190476,4.033333333,4.2,4.058823529,0.371232327
travelmug,Coffee mug,0.285714286,0.285714286,0,0,Kitchen & utensil,4.714285714,1.666666667,,,3.235294118,3.090626126
tray,tray,0.368421053,0.482758621,0.11,0.11,Kitchen & utensil,3.432432432,2.297297297,2.666666667,3.566666667,2.483870968,2.718054912
treadmill,Treadmill,0.880952381,0.902439024,0,0,Outdoor activity & sport item,4.666666667,2.619047619,4.033333333,3.5,3.588235294,0.607557504
tree,tree,0.952380952,0.952380952,0,0,Natural element,4.69047619,2.928571429,3.566666667,4.233333333,2.617647059,0.323814475
treestump,Tree stump,0.571428571,0.585365854,0,0.02,Natural element,4.357142857,2.738095238,3.59375,4.1875,2.090909091,1.861861455
treetrunk,Tree trunk,0.357142857,0.375,0.05,0,Natural element,4.380952381,2.571428571,,,1.764705882,2.859986547
triangle,triangle,0.619047619,0.787878788,0.02,0.12,Musical instrument,4.047619048,1.452380952,3.133333333,3.466666667,3.411764706,1.219805251
triangleruler01,Ruler,0.170731707,0.225806452,0,0.12,Stationary & school supply,4.365853659,1.634146341,,,2.588235294,3.43286536
tricornhat,hat,0.476190476,0.571428571,0.1,0.07,Clothing,2.975,2.125,,,2.333333333,2.102187677
tricycle,Tricycle,0.904761905,0.926829268,0,0,Vehicle,4.571428571,2.5,3.9,3,2.823529412,0.493619187
trident01,Trident,0.380952381,0.444444444,0,0.12,War related weapon & item,4,1.666666667,,,2.235294118,2.467585765
tripod01,tripod,0.743589744,0.783783784,0.03,0.03,Electronic device & accessory,3.871794872,3.205128205,4.333333333,4.575757576,2.515151515,1.347792586
trojanhorse,Trojan horse,0.547619048,0.638888889,0,0.14,Decoration & gift accessory,3.69047619,2.952380952,3.466666667,3.2,1.441176471,1.678441406
trombone,Trombone,0.571428571,0.631578947,0,0.05,Musical instrument,3.928571429,2.642857143,4.033333333,3.366666667,4.470588235,1.733483434
trophy01,trophy,0.928571429,0.928571429,0,0,Decoration & gift accessory,4.333333333,2.095238095,3.9,4.033333333,2.705882353,0.371232327
trumpet,trumpet,0.80952381,0.829268293,0,0.02,Musical instrument,4.380952381,2.523809524,4.2,4.166666667,4.176470588,0.973927026
tshirt,T-shirt,0.820512821,0.820512821,0,0,Clothing,4.641025641,1.666666667,4.151515152,3.515151515,2.878787879,0.6789539
tuba,Tuba,0.333333333,0.35,0,0.02,Musical instrument,3.857142857,3.142857143,,,3.794117647,2.471127473
tube,tube,0.421052632,0.516129032,0.05,0.13,Skincare & bathroom item,3.314285714,1.914285714,2.96969697,2.848484848,2.03030303,2.607264455
tulip02,tulip,0.761904762,0.761904762,0,0,Natural element,4.404761905,2.119047619,4.233333333,4.166666667,2.352941176,1.213513256
tupperware03a,tupperware,0.540540541,0.555555556,0,0,Kitchen & utensil,4.394736842,2.157894737,4.193548387,4.03125,2,2.282471199
tuque03a,tuque,0.384615385,0.394736842,0,0.03,Clothing,4.5,2.684210526,3.612903226,3.483870968,3.65625,2.003864529
turkey,turkey,0.571428571,0.615384615,0,0.07,Bird,3.904761905,3.142857143,2.966666667,3.466666667,1.705882353,1.612110399
turnip,Turnip,0.380952381,0.41025641,0,0.07,Food,4.142857143,2.357142857,,,1.588235294,1.830148693
turnstile,Turnstile,0.523809524,0.814814815,0.02,0.21,Building infrastructure,4.45,2.219512195,3.777777778,3.166666667,3.090909091,1.121276554
tweezers02a,tweezers,0.769230769,0.857142857,0,0.05,Skincare & bathroom item,4.315789474,1.864864865,4.516129032,4.258064516,3.258064516,0.694805364
umbrella04,umbrella,1,1,0,0,Outdoor activity & sport item,4.538461538,2.512820513,3.272727273,2.363636364,4.181818182,0
uprightpiano01,Piano,0.880952381,0.880952381,0,0,Musical instrument,4.666666667,2.976190476,3.733333333,3.866666667,4.470588235,0.68982547
urinal,urinal,0.761904762,0.888888889,0.07,0.02,Skincare & bathroom item,4.095238095,1.952380952,3.2,2.4,3.5,0.669925001
usbcable01a,Usb cable,0.404761905,0.435897436,0,0.05,Electronic device & accessory,4.547619048,1.904761905,,,2.5,3.022793096
usbkey,usb key,0.205128205,0.216216216,0,0.03,Electronic device & accessory,4.230769231,2.974358974,4.444444444,3.857142857,2.285714286,3.567429379
vacuumcleaner01,vacuum,0.619047619,0.619047619,0,0,Household article & cleaner,4.5,2.547619048,3.2,3.7,3.794117647,1.213403099
vase01,vase,0.794871795,0.837837838,0.03,0.03,Decoration & gift accessory,3.717948718,2.538461538,3.666666667,4.181818182,2.060606061,1.004586187
vase02,vase,0.564102564,0.6875,0.05,0.13,Decoration & gift accessory,3.605263158,2.710526316,3,3.848484848,1.848484848,1.871640762
vase03,vase,0.205128205,0.296296296,0.1,0.21,Decoration & gift accessory,3.028571429,3.027777778,,,1.529411765,3.615817595
vhstape,vhs tape,0.256410256,0.256410256,0,0,Electronic device & accessory,4.307692308,2.461538462,4.848484848,4.212121212,2.242424242,2.827749105
videocamera01a,video camera,0.41025641,0.421052632,0,0,Electronic device & accessory,4.256410256,3.282051282,4.303030303,4.454545455,3.78125,2.352161724
videotape01b,cassette,0.30952381,0.351351351,0.07,0.02,Electronic device & accessory,3.731707317,2.285714286,,,1.787878788,2.824461965
vikingmask01b,mask,0.461538462,0.545454545,0.03,0.13,War related weapon & item,2.973684211,3.351351351,3.448275862,3.965517241,1.862068966,2.32277177
violin,violin,0.923076923,0.972972973,0,0.03,Musical instrument,3.621621622,3.236842105,4.848484848,4.575757576,4.363636364,0.358512134
visor,visor,0.452380952,0.475,0,0.05,Clothing,4.357142857,1.738095238,,,3.117647059,2.416418151
volleyball,Volleyball,0.761904762,0.761904762,0,0,Outdoor activity & sport item,4.547619048,1.761904762,3.666666667,4.2,3.647058824,1.067282079
vulture,Vulture,0.619047619,0.702702703,0.02,0.05,Bird,3.975609756,3.414634146,3.9,3.1,1.647058824,1.008623268
waders,Waders,0.047619048,0.064516129,0,0.21,Clothing,3.658536585,2.380952381,,,2.323529412,4.696131794
wafflemaker,waffle maker,0.523809524,0.536585366,0,0.02,Kitchen & utensil,4.19047619,2.904761905,3.533333333,3.6,2.242424242,2.007097845
wagonwheel,wheel,0.571428571,0.571428571,0,0,Vehicle,4.19047619,2.047619048,2.6,3.266666667,2.235294118,1.7909274
walkietalkie,walkie talkie,0.69047619,0.725,0.02,0,Electronic device & accessory,3.952380952,2.785714286,3.333333333,3.466666667,3.382352941,1.599891873
walkman,walkman,0.447368421,0.485714286,0.03,0.05,Electronic device & accessory,3.717948718,2.923076923,3.878787879,3.483870968,2.806451613,4.373043559
wallclock,clock,0.880952381,0.880952381,0,0,Household article & cleaner,4.666666667,1.904761905,3.1,3.733333333,3.117647059,0.755418029
walldeco01,Branches,0.19047619,0.222222222,0.07,0.07,Decoration & gift accessory,3.775,2.65,,,1.352941176,3.7907171
wallet02a,wallet,0.666666667,0.684210526,0.03,0,Clothing,3.837837838,2.486486486,3.333333333,3.515151515,2.787878788,1.926574022
walnut01c,walnut,0.564102564,0.594594595,0,0,Food,4.230769231,2.461538462,4.878787879,4.484848485,1.757575758,1.786836592
warthog,Warthog,0.30952381,0.382352941,0.02,0.14,Mammal,3.452380952,3.166666667,,,1.352941176,2.153077411
washingmachine,washing machine,0.619047619,0.634146341,0,0,Household article & cleaner,4.404761905,2.547619048,3.366666667,3.833333333,2.5,1.947281928
watch02a,watch,0.871794872,0.871794872,0,0,Jewel & money,4.41025641,3.076923077,3.848484848,3.363636364,3.818181818,0.645049998
waterbottle01b,water bottle,0.538461538,0.538461538,0,0,Food,4.205128205,2.131578947,3.090909091,4.181818182,2.606060606,1.965967685
waterbottle03,water bottle,0.717948718,0.717948718,0,0,Kitchen & utensil,4.692307692,2.405405405,4.59375,4.5625,2.90625,1.167301249
waterbottleholder,Water bottle holder,0.166666667,0.318181818,0.29,0.17,Outdoor activity & sport item,3.282051282,2.15,,,2.037037037,3.293455053
watercolorpaintset,Paint,0.268292683,0.275,0,0.02,Gamestoy & entertainment,4.487804878,2.073170732,,,3.117647059,3.476223462
watercooler,Water cooler,0.547619048,0.575,0,0.02,Kitchen & utensil,4.571428571,2.142857143,4.555555556,4.555555556,3.176470588,2.07087997
waterfall,Waterfall,0.952380952,0.952380952,0,0,Natural element,4.142857143,3,3.166666667,3.433333333,1.764705882,0.276195428
waterfountain02,water fountain,0.738095238,0.775,0,0,Building infrastructure,4.80952381,2.357142857,3.766666667,4.3,3.647058824,1.044681579
waterheater,Water heater,0.341463415,0.411764706,0.07,0.07,Building infrastructure,3.87804878,2.243902439,,,1.575757576,2.590033154
wateringcan,watering can,0.435897436,0.586206897,0,0.18,Hand labour tool & accessory,3.947368421,2.216216216,4,4.242424242,3.484848485,2.461882088
waterlily,flower,0.619047619,0.65,0,0.05,Natural element,3.951219512,3.048780488,2.733333333,3.6,1.911764706,1.791153528
watermelon01,water melon,0.923076923,0.947368421,0,0,Food,4.605263158,2.184210526,4.580645161,4.322580645,2.225806452,0.297472249
watervalve,Water valve,0.095238095,0.153846154,0,0.17,Building material,4.365853659,2.390243902,,,2.970588235,3.671405583
weathervane,Weathervane,0.170731707,0.35,0,0.2,Decoration & gift accessory,3.756097561,2.682926829,,,1.823529412,2.763865122
webcam,Webcam,0.619047619,0.684210526,0.07,0.02,Electronic device & accessory,4.166666667,2.428571429,4,4.366666667,2.088235294,1.601191707
weddingcake,wedding cake,0.571428571,0.585365854,0,0.02,Food,4.476190476,2.523809524,3.3,3.233333333,2.090909091,1.500361362
weedwacker,Weed whacker,0.219512195,0.321428571,0.12,0.15,Hand labour tool & accessory,3.675,2.45,,,2.882352941,3.136141082
weight01,weight,0.487179487,0.542857143,0.03,0.05,Outdoor activity & sport item,3.837837838,2,3.516129032,3.838709677,3.166666667,1.872287724
well,Well,0.714285714,0.75,0,0.02,Building infrastructure,4.19047619,2.738095238,3,3.866666667,2.911764706,1.150473037
wetfloorsign,Wet floor Sign,0.166666667,0.179487179,0,0.07,Hand labour tool & accessory,4.547619048,1.642857143,,,2.676470588,3.983584272
whaleshark,fish,0.333333333,0.424242424,0.05,0.17,Fish,3.5,3.047619048,,,1.617647059,1.989462486
wheat,Wheat,0.619047619,0.722222222,0.02,0,Natural element,3.928571429,2.333333333,3.933333333,3.633333333,1.382352941,1.587527219
wheel01,wheel,0.717948718,0.823529412,0.03,0.08,Hand labour tool & accessory,3.447368421,2.447368421,2.454545455,2.575757576,2.484848485,0.787004656
wheel04,wheel,0.476190476,0.512820513,0,0.05,Vehicle,4.333333333,2.047619048,,,2.470588235,2.414932042
wheelbarrow01,wheel barrow,0.738095238,0.911764706,0,0.1,Hand labour tool & accessory,4.414634146,2.268292683,3.366666667,3.5,3.617647059,0.570401499
wheelchair,Wheelchair,0.976190476,0.976190476,0,0,Vehicle,4.523809524,2.785714286,3.6,4,3.852941176,0.16232618
whisk,whisk,0.512820513,0.714285714,0,0.23,Kitchen & utensil,3.820512821,2.487179487,4.633333333,3.933333333,2.8,1.550446015
whiteout,Whiteout,0.642857143,0.658536585,0,0.02,Stationary & school supply,4.595238095,2.166666667,3.566666667,2.766666667,2.882352941,1.177027308
whitetiger,tiger,0.428571429,0.43902439,0,0.02,Feline,4.19047619,3.238095238,,,1.764705882,2.021600618
wiicontroller,Wii controller,0.238095238,0.256410256,0.05,0.02,Electronic device & accessory,4.071428571,2.285714286,,,3.03030303,3.811454951
windmill,windmill,0.928571429,1,0,0.05,Building infrastructure,4.333333333,2.80952381,3.8,3.9,2,0
windowblinds02,Blinds,0.452380952,0.463414634,0,0.02,Decoration & gift accessory,4.69047619,2.047619048,,,3.529411765,2.286090939
windowshutter,window,0.30952381,0.361111111,0.02,0.07,Building infrastructure,4.023809524,2.142857143,,,2.235294118,2.48903366
windshieldwasherfluid,Windshield washer fluid,0.170731707,0.21875,0,0.12,Household article & cleaner,4.071428571,1.738095238,,,1.911764706,3.752620407
windshieldwiper02,Windshield Wiper,0.738095238,0.815789474,0.07,0.02,Vehicle,4.317073171,2.12195122,4.366666667,3.333333333,3.03030303,1.206346313
windsurfboard,Wind surfboard,0.19047619,0.25,0,0.17,Vehicle,3.756097561,2.56097561,,,3.294117647,3.14939747
windturbine,windmill,0.428571429,0.5625,0,0.12,Building infrastructure,4,1.780487805,,,1.970588235,1.553814657
wineglass01,wine glass,0.58974359,0.58974359,0,0,Kitchen & utensil,4.461538462,2.473684211,4.484848485,4.151515152,2.878787879,1.463313116
winerack,wine rack,0.487179487,0.575757576,0.08,0.08,Kitchen & utensil,3.384615385,2.512820513,3.787878788,3.96969697,1.818181818,2.007412369
winniethepooh,Winnie the pooh,0.619047619,0.619047619,0,0,Decoration & gift accessory,4.523809524,2.452380952,3.333333333,3.966666667,1.558823529,1.970383907
wire,wire,0.358974359,0.4375,0.08,0.08,Electronic device & accessory,3.243243243,2.135135135,3.28125,3.34375,1.6875,2.470173332
wirestripper,pliers,0.282051282,0.44,0,0.36,Hand labour tool & accessory,3.461538462,2.384615385,3.193548387,3.64516129,2.709677419,2.851510777
witchhat,Witch hat,0.857142857,0.857142857,0,0,Clothing,3.976190476,2,3.3,4.3,2.764705882,0.684533125
womenwashroomsign,women's bathroom sign,0.285714286,0.285714286,0,0,Building infrastructure,4.761904762,1.595238095,,,2.352941176,3.32579391
woodboard,wood,0.307692308,0.333333333,0,0.05,Building material,3.810810811,2.216216216,3.666666667,3.181818182,1.545454545,2.793567362
woodencrate01,box,0.30952381,0.361111111,0.1,0.05,Furniture,3.609756098,1.707317073,,,1.878787879,2.458383575
woodenfence,fence,0.571428571,0.615384615,0,0.02,Building infrastructure,4.166666667,1.761904762,3.35483871,3.903225806,1.848484848,2.044283552
woodenshoe,wooden shoe,0.357142857,0.5,0.24,0.05,Clothing,3.025,2.073170732,,,2.1875,1.965062483
woodenspoon,wooden spoon,0.487179487,0.542857143,0,0.05,Kitchen & utensil,4.368421053,2.026315789,4.515151515,3.939393939,2.09375,1.944554152
workglove02c,glove,0.641025641,0.641025641,0,0,Clothing,3.641025641,2.384615385,4.484848485,4.060606061,2.515151515,1.525768123
worldmap,World map,0.666666667,0.666666667,0,0,Stationary & school supply,4.761904762,3.119047619,4.3,4.433333333,2.088235294,1.396478881
xylophone,xylophone,0.761904762,0.888888889,0,0.12,Musical instrument,4.071428571,2.69047619,3.633333333,3.866666667,3.470588235,0.725480557
yarn,yarn,0.358974359,0.411764706,0,0.05,Household article & cleaner,3.710526316,2.710526316,3.696969697,3.848484848,2.090909091,2.235861272
zebra,zebra,0.976190476,0.976190476,0,0,Mammal,4.404761905,3.047619048,4.233333333,3.966666667,1.470588235,0.16232618
ziplocbag,plastic bag,0.289473684,0.333333333,0.13,0,Medical instrument & accessory,3.945945946,1.868421053,3.787878788,3.181818182,2.545454545,2.596430369
